,stname,ctyname,confirmed_cases,deaths,population,days,avearge_case,populationdensity,toppest_ethnicity,second_ethnicity,third_ethnicity,toppest_age_group,second_age_group,third_age_group,fourth_age_group,target_rank
188,California,Amador County,7,0,38091,59,0.3114753295965193,2_Low,White,Hispanic,Black,Middle Adult,Senior,Young Adult,Children,Low
189,California,Butte County,16,0,220000,60,0.12121212121212122,2_Low,White,Hispanic,Asian,Young Adult,Children,Middle Adult,Senior,Very_Low
190,California,Calaveras County,12,0,45578,49,0.5373161595148394,2_Low,White,Hispanic,Asian,Middle Adult,Senior,Young Adult,Children,Medium
191,California,Colusa County,3,0,21419,66,0.21221600193540993,1_Very Low,Hispanic,White,Asian,Young Adult,Children,Middle Adult,Senior,Low
192,California,Contra Costa County,685,19,1049025,42,1.554731661259151,Very_High,White,Hispanic,Asian,Young Adult,Middle Adult,Children,Senior,High
193,California,Del Norte County,2,0,28610,72,0.09709114917084159,1_Very Low,White,Hispanic,Indian,Young Adult,Middle Adult,Children,Senior,Very_Low
194,California,El Dorado County,36,0,181058,61,0.3259529733158599,2_Low,White,Hispanic,Asian,Middle Adult,Young Adult,Children,Senior,Low
195,California,Fresno County,311,7,930450,46,0.7266236299873601,2_Low,Hispanic,White,Asian,Young Adult,Children,Middle Adult,Senior,Medium
196,California,Glenn County,4,0,28122,67,0.21229461822528067,1_Very Low,White,Hispanic,Asian,Young Adult,Children,Middle Adult,Senior,Low
197,California,Humboldt County,52,0,134623,30,1.2875462092906365,1_Very Low,White,Hispanic,Indian,Young Adult,Middle Adult,Children,Senior,High
198,California,Imperial County,155,3,174528,50,1.7762192885955261,2_Low,Hispanic,White,Black,Young Adult,Children,Middle Adult,Senior,High
199,California,Inyo County,18,0,18546,63,1.5405709355887292,1_Very Low,White,Hispanic,Indian,Middle Adult,Young Adult,Senior,Children,High
200,California,Kern County,610,3,839631,55,1.3209265845245224,2_Low,Hispanic,White,Black,Young Adult,Children,Middle Adult,Senior,High
201,California,Kings County,20,1,152982,66,0.1980823253914206,2_Low,Hispanic,White,Black,Young Adult,Children,Middle Adult,Senior,Low
202,California,Lake County,6,0,64665,75,0.12371452872496713,2_Low,White,Hispanic,Indian,Middle Adult,Young Adult,Children,Senior,Very_Low
203,California,Lassen County,0,0,34895,88,0.0,1_Very Low,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,Very_Low
204,California,Los Angeles County,12021,576,9818605,4,30.60770852885924,Very_High,Hispanic,White,Asian,Young Adult,Middle Adult,Children,Senior,Very_High
205,California,Madera County,33,2,150865,45,0.48608579414266617,2_Low,Hispanic,White,Black,Young Adult,Children,Middle Adult,Senior,Medium
206,California,Marin County,187,10,252409,48,1.543460547497646,3_Medium,White,Hispanic,Asian,Middle Adult,Young Adult,Senior,Children,High
207,California,Mariposa County,0,0,18251,88,0.0,1_Very Low,White,Hispanic,Indian,Middle Adult,Senior,Young Adult,Children,Very_Low
208,California,Mendocino County,5,0,87841,57,0.09986145222118832,1_Very Low,White,Hispanic,Indian,Young Adult,Middle Adult,Children,Senior,Very_Low
209,California,Merced County,86,3,255793,61,0.5511628799747337,2_Low,Hispanic,White,Asian,Young Adult,Children,Middle Adult,Senior,Medium
210,California,Modoc County,0,0,9686,88,0.0,1_Very Low,White,Hispanic,Indian,Middle Adult,Senior,Young Adult,Children,Very_Low
211,California,Mono County,23,1,14202,59,2.744898665501875,1_Very Low,White,Hispanic,Asian,Young Adult,Middle Adult,Children,Senior,Very_High
212,California,Monterey County,119,3,415057,55,0.5212865615171804,2_Low,Hispanic,White,Asian,Young Adult,Children,Middle Adult,Senior,Medium
213,California,Napa County,47,2,136484,48,0.7174223107958931,2_Low,White,Hispanic,Asian,Young Adult,Middle Adult,Children,Senior,Medium
214,California,Nevada County,36,1,98764,54,0.6750097876419209,2_Low,White,Hispanic,Asian,Middle Adult,Senior,Young Adult,Children,Medium
215,California,Orange County,1556,32,3010232,4,12.922592012841536,Very_High,White,Hispanic,Asian,Young Adult,Middle Adult,Children,Senior,Very_High
216,California,Placer County,131,8,348432,40,0.939925150388024,2_Low,White,Hispanic,Asian,Young Adult,Middle Adult,Children,Senior,High
217,California,Plumas County,4,0,20007,70,0.28561432070204,1_Very Low,White,Hispanic,Indian,Middle Adult,Senior,Young Adult,Children,Low
218,California,Riverside County,2457,69,2189641,46,2.439351632448464,3_Medium,Hispanic,White,Asian,Young Adult,Children,Middle Adult,Senior,Very_High
219,California,Sacramento County,914,33,1418788,30,2.147372734098869,Very_High,White,Hispanic,Asian,Young Adult,Children,Middle Adult,Senior,Very_High
220,California,San Benito County,44,2,55269,12,6.634219303165729,2_Low,Hispanic,White,Asian,Young Adult,Children,Middle Adult,Senior,Very_High
221,California,San Bernardino County,1219,57,2035210,54,1.1091766488015522,2_Low,Hispanic,White,Black,Young Adult,Children,Middle Adult,Senior,High
222,California,San Diego County,2158,70,3095313,20,3.4859156408414917,4_High,White,Hispanic,Asian,Young Adult,Children,Middle Adult,Senior,Very_High
223,California,San Francisco County,1137,20,805235,43,3.2837445547096533,Very_High,White,Asian,Hispanic,Young Adult,Middle Adult,Senior,Children,Very_High
224,California,San Joaquin County,400,17,685306,49,1.1911854421415322,4_High,Hispanic,White,Asian,Young Adult,Children,Middle Adult,Senior,High
225,California,San Luis Obispo County,131,1,269637,53,0.916676165810904,2_Low,White,Hispanic,Asian,Young Adult,Middle Adult,Children,Senior,High
226,California,San Mateo County,838,28,718451,40,2.915995662891415,Very_High,White,Asian,Hispanic,Young Adult,Middle Adult,Children,Senior,Very_High
227,California,Santa Barbara County,373,3,423895,54,1.6295090546968962,2_Low,Hispanic,White,Asian,Young Adult,Children,Middle Adult,Senior,High
228,California,Santa Clara County,1870,73,1781642,9,11.662150857342708,Very_High,Asian,White,Hispanic,Young Adult,Middle Adult,Children,Senior,Very_High
229,California,Santa Cruz County,101,2,262382,48,0.8019477962156957,4_High,White,Hispanic,Asian,Young Adult,Middle Adult,Children,Senior,Medium
230,California,Shasta County,26,3,177223,47,0.31214429806611,2_Low,White,Hispanic,Asian,Young Adult,Middle Adult,Children,Senior,Low
231,California,Sierra County,0,0,3240,88,0.0,1_Very Low,White,Hispanic,Indian,Senior,Middle Adult,Young Adult,Children,Very_Low
232,California,Siskiyou County,5,0,44900,60,0.18559762435040833,1_Very Low,White,Hispanic,Indian,Middle Adult,Senior,Young Adult,Children,Low
233,California,Solano County,169,2,413344,48,0.8517925343862094,4_High,White,Hispanic,Asian,Young Adult,Middle Adult,Children,Senior,High
234,California,Sonoma County,180,2,483878,40,0.9299864841964297,3_Medium,White,Hispanic,Asian,Young Adult,Middle Adult,Children,Senior,High
235,California,Stanislaus County,206,4,514453,49,0.8171945022486138,3_Medium,Hispanic,White,Asian,Young Adult,Children,Middle Adult,Senior,Medium
236,California,Sutter County,25,2,94737,64,0.4123257016793861,2_Low,White,Hispanic,Asian,Young Adult,Children,Middle Adult,Senior,Low
237,California,Tehama County,1,1,63463,73,0.021585223101628193,1_Very Low,White,Hispanic,Indian,Young Adult,Children,Middle Adult,Senior,Very_Low
238,California,Trinity County,0,0,13786,88,0.0,1_Very Low,White,Hispanic,Indian,Middle Adult,Senior,Young Adult,Children,Very_Low
239,California,Tulare County,397,17,442179,50,1.7956528917022292,2_Low,Hispanic,White,Asian,Young Adult,Children,Middle Adult,Senior,High
240,California,Tuolumne County,2,0,55365,69,0.05235348549873893,1_Very Low,White,Hispanic,Black,Young Adult,Middle Adult,Senior,Children,Very_Low
241,California,Ventura County,396,13,823318,48,1.0020429530266555,3_Medium,White,Hispanic,Asian,Young Adult,Middle Adult,Children,Senior,High
242,California,Yolo County,126,8,200849,44,1.4257658059718314,2_Low,White,Hispanic,Asian,Young Adult,Children,Middle Adult,Senior,High
243,California,Yuba County,15,1,72155,60,0.346476335666274,2_Low,White,Hispanic,Asian,Young Adult,Children,Middle Adult,Senior,Low
244,Colorado,Adams County,860,31,441603,50,3.894901076306094,3_Medium,White,Hispanic,Asian,Young Adult,Children,Middle Adult,Senior,Very_High
245,Colorado,Alamosa County,7,2,15445,66,0.686698647203665,1_Very Low,White,Hispanic,Indian,Young Adult,Children,Middle Adult,Senior,Medium
246,Colorado,Arapahoe County,1419,58,572003,48,5.168242124604242,Very_High,White,Hispanic,Black,Young Adult,Children,Middle Adult,Senior,Very_High
247,Colorado,Archuleta County,6,0,12084,69,0.7196004778147173,1_Very Low,White,Hispanic,Indian,Middle Adult,Senior,Young Adult,Children,Medium
248,Colorado,Baca County,10,0,3788,65,4.061408496466575,1_Very Low,White,Hispanic,Indian,Young Adult,Middle Adult,Senior,Children,Very_High
249,Colorado,Bent County,0,0,6499,88,0.0,1_Very Low,White,Hispanic,Black,Young Adult,Middle Adult,Senior,Children,Very_Low
250,Colorado,Boulder County,327,15,294567,51,2.176674476734445,3_Medium,White,Hispanic,Asian,Young Adult,Middle Adult,Children,Senior,Very_High
251,Colorado,Broomfield County,98,2,55889,58,3.0232338607128293,Very_High,White,Hispanic,Asian,Young Adult,Middle Adult,Children,Senior,Very_High
252,Colorado,Chaffee County,35,4,17809,59,3.331014312892643,1_Very Low,White,Hispanic,Black,Young Adult,Middle Adult,Senior,Children,Very_High
253,Colorado,Cheyenne County,0,0,1836,88,0.0,1_Very Low,White,Hispanic,Black,Children,Middle Adult,Young Adult,Senior,Very_Low
254,Colorado,Clear Creek County,11,0,9088,54,2.2414580073030774,1_Very Low,White,Hispanic,Black,Middle Adult,Young Adult,Senior,Children,Very_High
255,Colorado,Conejos County,0,0,8256,88,0.0,1_Very Low,Hispanic,White,Indian,Children,Young Adult,Middle Adult,Senior,Very_Low
256,Colorado,Costilla County,3,0,3524,66,1.2898565679496439,1_Very Low,Hispanic,White,Indian,Middle Adult,Senior,Young Adult,Children,High
257,Colorado,Crowley County,2,1,5823,57,0.602571171187457,1_Very Low,White,Hispanic,Black,Young Adult,Middle Adult,Senior,Children,Medium
258,Colorado,Custer County,2,0,4255,72,0.6528267397832616,1_Very Low,White,Hispanic,Black,Middle Adult,Senior,Young Adult,Children,Medium
259,Colorado,Delta County,16,1,30952,63,0.820522919256442,1_Very Low,White,Hispanic,Asian,Middle Adult,Senior,Young Adult,Children,Medium
260,Colorado,Denver County,1636,66,600158,44,6.195338257895118,Very_High,White,Hispanic,Black,Young Adult,Children,Middle Adult,Senior,Very_High
261,Colorado,Dolores County,0,0,2064,88,0.0,1_Very Low,White,Hispanic,Indian,Middle Adult,Senior,Young Adult,Children,Very_Low
262,Colorado,Douglas County,353,15,285465,45,2.747953144674284,3_Medium,White,Hispanic,Asian,Young Adult,Middle Adult,Children,Senior,Very_High
263,Colorado,Eagle County,482,6,52197,48,19.238014956159677,1_Very Low,White,Hispanic,Asian,Young Adult,Middle Adult,Children,Senior,Very_High
264,Colorado,Elbert County,20,1,23086,59,1.4683490030644444,1_Very Low,White,Hispanic,Black,Middle Adult,Young Adult,Children,Senior,High
265,Colorado,El Paso County,708,49,622263,45,2.5284057276960596,3_Medium,White,Hispanic,Black,Young Adult,Children,Middle Adult,Senior,Very_High
266,Colorado,Fremont County,9,0,46824,63,0.3050938468672964,1_Very Low,White,Hispanic,Black,Young Adult,Middle Adult,Senior,Children,Low
267,Colorado,Garfield County,65,2,56389,54,2.134642756040546,1_Very Low,White,Hispanic,Asian,Young Adult,Children,Middle Adult,Senior,Very_High
268,Colorado,Gilpin County,1,0,5441,79,0.23264524624336091,2_Low,White,Hispanic,Asian,Middle Adult,Young Adult,Children,Senior,Low
269,Colorado,Grand County,4,0,14843,56,0.4812273221624431,1_Very Low,White,Hispanic,Black,Middle Adult,Young Adult,Children,Senior,Medium
270,Colorado,Gunnison County,112,3,15324,48,15.226659705907945,1_Very Low,White,Hispanic,Indian,Young Adult,Middle Adult,Children,Senior,Very_High
271,Colorado,Hinsdale County,3,0,843,59,6.031726883406719,1_Very Low,White,Hispanic,Indian,Senior,Middle Adult,Young Adult,Children,Very_High
272,Colorado,Huerfano County,1,0,6711,63,0.2365223643721632,1_Very Low,White,Hispanic,Indian,Senior,Middle Adult,Young Adult,Children,Low
273,Colorado,Jackson County,0,0,1394,88,0.0,1_Very Low,White,Hispanic,Indian,Middle Adult,Young Adult,Senior,Children,Very_Low
274,Colorado,Jefferson County,888,35,534543,49,3.3902696283726166,4_High,White,Hispanic,Asian,Young Adult,Middle Adult,Children,Senior,Very_High
275,Colorado,Kiowa County,0,0,1398,88,0.0,1_Very Low,White,Hispanic,Indian,Middle Adult,Young Adult,Children,Senior,Very_Low
276,Colorado,Kit Carson County,13,1,8270,64,2.456166868198307,1_Very Low,White,Hispanic,Black,Young Adult,Children,Middle Adult,Senior,Very_High
277,Colorado,Lake County,8,0,7310,69,1.5860742679275956,1_Very Low,White,Hispanic,Indian,Young Adult,Middle Adult,Children,Senior,High
278,Colorado,La Plata County,51,0,51334,63,1.576973953956071,2_Low,White,Hispanic,Indian,Young Adult,Middle Adult,Children,Senior,High
279,Colorado,Larimer County,224,10,299630,48,1.557476443168797,2_Low,White,Hispanic,Asian,Young Adult,Middle Adult,Children,Senior,High
280,Colorado,Las Animas County,3,0,15507,73,0.2650150926095241,1_Very Low,White,Hispanic,Black,Young Adult,Middle Adult,Senior,Children,Low
281,Colorado,Lincoln County,3,0,5467,66,0.8314348903337379,1_Very Low,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,Medium
282,Colorado,Logan County,17,1,22709,61,1.2272161900134921,1_Very Low,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,High
283,Colorado,Mesa County,34,0,146723,52,0.4456330322077342,2_Low,White,Hispanic,Asian,Young Adult,Middle Adult,Children,Senior,Medium
284,Colorado,Mineral County,2,0,712,67,4.192520543350662,1_Very Low,White,Hispanic,Indian,Senior,Middle Adult,Young Adult,Children,Very_High
285,Colorado,Moffat County,3,0,13795,67,0.3245822356142449,1_Very Low,White,Hispanic,Indian,Young Adult,Children,Middle Adult,Senior,Low
286,Colorado,Montezuma County,13,2,25535,67,0.7598584325289549,1_Very Low,White,Hispanic,Indian,Middle Adult,Young Adult,Children,Senior,Medium
287,Colorado,Montrose County,70,7,41276,59,2.874408077250949,1_Very Low,White,Hispanic,Asian,Middle Adult,Young Adult,Children,Senior,Very_High
288,Colorado,Morgan County,135,2,28159,58,8.265869551108176,1_Very Low,White,Hispanic,Black,Young Adult,Children,Middle Adult,Senior,Very_High
289,Colorado,Otero County,6,0,18831,64,0.4978492910626095,1_Very Low,White,Hispanic,Black,Young Adult,Children,Middle Adult,Senior,Medium
290,Colorado,Ouray County,5,1,4436,74,1.5231642824068432,1_Very Low,White,Hispanic,Asian,Middle Adult,Senior,Young Adult,Children,High
291,Colorado,Park County,6,0,16206,58,0.6383331843889236,1_Very Low,White,Hispanic,Asian,Middle Adult,Young Adult,Senior,Children,Medium
292,Colorado,Phillips County,5,0,4442,69,1.6313320152170652,1_Very Low,White,Hispanic,Black,Children,Young Adult,Middle Adult,Senior,High
293,Colorado,Pitkin County,51,2,17148,49,6.069607689121835,1_Very Low,White,Hispanic,Asian,Young Adult,Middle Adult,Senior,Children,Very_High
294,Colorado,Prowers County,1,0,12551,79,0.10085433708948503,1_Very Low,White,Hispanic,Indian,Children,Young Adult,Middle Adult,Senior,Very_Low
295,Colorado,Pueblo County,78,6,159063,51,0.9615132147047913,2_Low,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,High
296,Colorado,Rio Blanco County,1,0,6666,73,0.20550000205500002,1_Very Low,White,Hispanic,Black,Young Adult,Children,Middle Adult,Senior,Low
297,Colorado,Rio Grande County,7,0,11982,64,0.9128275746953763,1_Very Low,White,Hispanic,Indian,Young Adult,Middle Adult,Children,Senior,High
298,Colorado,Routt County,46,1,23509,51,3.836661637303694,1_Very Low,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,Very_High
299,Colorado,Saguache County,3,0,6108,69,0.7118248341448137,1_Very Low,White,Hispanic,Indian,Middle Adult,Children,Young Adult,Senior,Medium
300,Colorado,San Juan County,0,0,699,88,0.0,1_Very Low,White,Hispanic,Indian,Middle Adult,Young Adult,Senior,Children,Very_Low
301,Colorado,San Miguel County,13,0,7359,59,2.994142995663099,1_Very Low,White,Hispanic,Asian,Young Adult,Middle Adult,Children,Senior,Very_High
302,Colorado,Sedgwick County,0,0,2379,88,0.0,1_Very Low,White,Hispanic,Asian,Middle Adult,Senior,Young Adult,Children,Very_Low
303,Colorado,Summit County,93,1,27994,44,7.5503192242493515,2_Low,White,Hispanic,Asian,Young Adult,Middle Adult,Children,Senior,Very_High
304,Colorado,Teller County,18,2,23350,62,1.2433515231056158,2_Low,White,Hispanic,Indian,Middle Adult,Young Adult,Senior,Children,High
305,Colorado,Washington County,5,0,4814,64,1.6228707935189033,1_Very Low,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,High
306,Colorado,Weld County,986,61,252825,51,7.646923102277596,2_Low,White,Hispanic,Asian,Young Adult,Children,Middle Adult,Senior,Very_High
307,Colorado,Yuma County,2,0,10043,58,0.34335117614945393,1_Very Low,White,Hispanic,Indian,Children,Young Adult,Middle Adult,Senior,Low
308,Connecticut,Fairfield County,7363,432,916829,48,16.731127978427093,Very_High,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,Very_High
309,Connecticut,Hartford County,3196,289,894014,52,6.874784786540083,Very_High,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,Very_High
310,Connecticut,Litchfield County,593,48,189927,49,6.371943334189731,2_Low,White,Hispanic,Asian,Middle Adult,Young Adult,Senior,Children,Very_High
311,Connecticut,Middlesex County,448,37,165676,56,4.828701803520124,3_Medium,White,Hispanic,Black,Middle Adult,Young Adult,Senior,Children,Very_High
312,Connecticut,New Haven County,4743,241,862477,52,10.575532850329743,Very_High,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,Very_High
313,Connecticut,New London County,315,10,274055,58,1.981731580434081,3_Medium,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,Very_High
314,Connecticut,Tolland County,270,24,152691,57,3.102240541527109,3_Medium,White,Hispanic,Asian,Young Adult,Middle Adult,Children,Senior,Very_High
315,Connecticut,Windham County,97,2,118428,58,1.412177688640734,2_Low,White,Hispanic,Black,Young Adult,Middle Adult,Children,Senior,High
316,Delaware,Kent County,417,10,162310,56,4.587781758011565,3_Medium,White,Black,Hispanic,Young Adult,Children,Middle Adult,Senior,Very_High
317,Delaware,New Castle County,1205,32,538479,49,4.566907295306573,Very_High,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,Very_High
318,Delaware,Sussex County,886,25,197145,55,8.171189180091257,2_Low,White,Black,Hispanic,Middle Adult,Senior,Young Adult,Children,Very_High
319,District of Columbia,District of Columbia,2666,91,601723,54,8.204833514818342,Very_High,Black,White,Hispanic,Young Adult,Children,Middle Adult,Senior,Very_High
320,Florida,Alachua County,205,0,247336,49,1.6914939472570734,3_Medium,White,Black,Hispanic,Young Adult,Children,Middle Adult,Senior,High
321,Florida,Baker County,17,3,27115,59,1.062642792625259,2_Low,White,Black,Hispanic,Young Adult,Children,Middle Adult,Senior,High
322,Florida,Bay County,48,2,168852,59,0.48181799566122896,2_Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,Medium
323,Florida,Bradford County,42,2,28520,60,2.4544179523141656,2_Low,White,Black,Hispanic,Young Adult,Middle Adult,Children,Senior,Very_High
